id_criterio,id_proveedor,id_obra,id_tipo_proveedor,id_corte_evaluacion,puntaje_maximo,puntaje_promedio,evaluado
Cumple con los reportes de accidentes presentados,WILLIAM ARAQUE SAS,CONSORCIO POLICARPA NM 1489,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,WILLIAM ARAQUE SAS,CONSORCIO POLICARPA NM 1489,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple con el servicio dentro del programa establecido,MUÑOZ ROSERO YENNY FERNANDA,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,MUÑOZ ROSERO YENNY FERNANDA,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,MUÑOZ ROSERO YENNY FERNANDA,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,MUÑOZ ROSERO YENNY FERNANDA,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con el servicio dentro del programa establecido,HIGUERA LUIS GABRIEL,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,HIGUERA LUIS GABRIEL,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,HIGUERA LUIS GABRIEL,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,HIGUERA LUIS GABRIEL,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con el servicio dentro del programa establecido,ASSO LTDA ASESORIAS Y SERVICIOS EN SALUD OCUPACIONAL,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,ASSO LTDA ASESORIAS Y SERVICIOS EN SALUD OCUPACIONAL,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,ASSO LTDA ASESORIAS Y SERVICIOS EN SALUD OCUPACIONAL,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,ASSO LTDA ASESORIAS Y SERVICIOS EN SALUD OCUPACIONAL,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,G Y J FERRETERIAS S A,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,G Y J FERRETERIAS S A,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,25.00,si
Servicio postventa,G Y J FERRETERIAS S A,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,G Y J FERRETERIAS S A,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,CONSTRUNOVA SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,CONSTRUNOVA SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,25.00,si
Servicio postventa,CONSTRUNOVA SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,CONSTRUNOVA SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,ALUNAS S.A.S. MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,17.60,si
Continuidad y rendimiento en la prestación del servicio,ALUNAS S.A.S. MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,14.60,si
Suministra el personal competente para el servicio que presta,ALUNAS S.A.S. MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,18.40,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",ALUNAS S.A.S. MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los aportes de seguridad social,ALUNAS S.A.S. MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,ALUNAS S.A.S. MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",ALUNAS S.A.S. MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
Cumple con el uso de los elementos de protección personal,ALUNAS S.A.S. MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,3.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,ALUNAS S.A.S. MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
Cumple con los reportes de accidentes presentados,ALUNAS S.A.S. MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,ALUNAS S.A.S. MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con las especificaciones técnicas,NACIONAL DE ELECTRICOS H H LTDA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,NACIONAL DE ELECTRICOS H H LTDA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,25.00,si
Servicio postventa,NACIONAL DE ELECTRICOS H H LTDA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,NACIONAL DE ELECTRICOS H H LTDA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,13.33,si
Cumple con las especificaciones técnicas de los materiales,REX INGENIERIA S A - EN REORGANIZACION,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,30,25.00,si
Disponibilidad del material,REX INGENIERIA S A - EN REORGANIZACION,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,20,10.00,si
Entregas oportunas,REX INGENIERIA S A - EN REORGANIZACION,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,20,20.00,si
Vigencia de licencias que apliquen,REX INGENIERIA S A - EN REORGANIZACION,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,30,-1,no
Cumple con las especificaciones técnicas,BRAND CENTER S.A.S.,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,BRAND CENTER S.A.S.,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,25.00,si
Servicio postventa,BRAND CENTER S.A.S.,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,BRAND CENTER S.A.S.,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,S & H IMPORTADORES S A S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,S & H IMPORTADORES S A S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,25.00,si
Servicio postventa,S & H IMPORTADORES S A S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,S & H IMPORTADORES S A S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,MANUFACTURAS DE CEMENTO S. A EN REORGANIZACION- TITAN,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,MANUFACTURAS DE CEMENTO S. A EN REORGANIZACION- TITAN,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,25.00,si
Servicio postventa,MANUFACTURAS DE CEMENTO S. A EN REORGANIZACION- TITAN,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,MANUFACTURAS DE CEMENTO S. A EN REORGANIZACION- TITAN,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,MEXICHEM COLOMBIA S A S INSUMOS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,MEXICHEM COLOMBIA S A S INSUMOS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,18.33,si
Servicio postventa,MEXICHEM COLOMBIA S A S INSUMOS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,MEXICHEM COLOMBIA S A S INSUMOS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas de los materiales,HOLCIM COLOMBIA S.A. AGREGADOS,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,30,26.67,si
Disponibilidad del material,HOLCIM COLOMBIA S.A. AGREGADOS,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,20,15.00,si
Entregas oportunas,HOLCIM COLOMBIA S.A. AGREGADOS,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,20,20.00,si
Vigencia de licencias que apliquen,HOLCIM COLOMBIA S.A. AGREGADOS,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,30,30.00,si
Cumple con las especificaciones técnicas,FERRETERIA FORERO SA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,FERRETERIA FORERO SA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,25.00,si
Servicio postventa,FERRETERIA FORERO SA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,FERRETERIA FORERO SA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,MAELECTRICOS S A S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,30.00,si
Entrega oportuna del producto,MAELECTRICOS S A S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,25.00,si
Servicio postventa,MAELECTRICOS S A S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,15.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,MAELECTRICOS S A S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,PVC GERFOR S.A.S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,PVC GERFOR S.A.S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,25.00,si
Servicio postventa,PVC GERFOR S.A.S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,PVC GERFOR S.A.S,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,RODRIGUEZ Y LONDOÑO S A,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,RODRIGUEZ Y LONDOÑO S A,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,25.00,si
Servicio postventa,RODRIGUEZ Y LONDOÑO S A,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,10.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,RODRIGUEZ Y LONDOÑO S A,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Cumple con el servicio dentro del programa establecido,JEO PROBE S A S,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,JEO PROBE S A S,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,JEO PROBE S A S,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,JEO PROBE S A S,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,ESTRUCTURAS PLASTICAS MADERPLAST S.A.,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,ESTRUCTURAS PLASTICAS MADERPLAST S.A.,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,25.00,si
Servicio postventa,ESTRUCTURAS PLASTICAS MADERPLAST S.A.,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,ESTRUCTURAS PLASTICAS MADERPLAST S.A.,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,20.00,si
Continuidad y rendimiento en la prestación del servicio,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,20.00,si
Suministra el personal competente para el servicio que presta,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,20.00,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los aportes de seguridad social,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con el uso de los elementos de protección personal,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
Cumple con los reportes de accidentes presentados,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA MAQUINARIA,CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,5.00,si
Programación y ejecución de los trabajos de campo,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA LABORATORIO,CONSORCIO YDN BOYACA,Laboratorio y topografía,09/15/2025,30,26.00,si
Cumple con las fechas definidas para entrega de informes,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA LABORATORIO,CONSORCIO YDN BOYACA,Laboratorio y topografía,09/15/2025,30,26.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA LABORATORIO,CONSORCIO YDN BOYACA,Laboratorio y topografía,09/15/2025,20,18.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental o certificados de calibración,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA LABORATORIO,CONSORCIO YDN BOYACA,Laboratorio y topografía,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,HIDROCONSULTING S.A.S INSUMOS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,HIDROCONSULTING S.A.S INSUMOS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,16.25,si
Servicio postventa,HIDROCONSULTING S.A.S INSUMOS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,HIDROCONSULTING S.A.S INSUMOS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,16.67,si
Cumple con las especificaciones técnicas del servicio,HIDROCONSULTING S.A.S SUBCONTRATISTA,CONSORCIO YDN BOYACA,Mano de obra o subcontratistas,09/15/2025,20,20.00,si
Cumple con el programa de obra,HIDROCONSULTING S.A.S SUBCONTRATISTA,CONSORCIO YDN BOYACA,Mano de obra o subcontratistas,09/15/2025,20,20.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,HIDROCONSULTING S.A.S SUBCONTRATISTA,CONSORCIO YDN BOYACA,Mano de obra o subcontratistas,09/15/2025,10,10.00,si
Aporta positivamente a la solución de problemas en el proyecto,HIDROCONSULTING S.A.S SUBCONTRATISTA,CONSORCIO YDN BOYACA,Mano de obra o subcontratistas,09/15/2025,10,10.00,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",HIDROCONSULTING S.A.S SUBCONTRATISTA,CONSORCIO YDN BOYACA,Mano de obra o subcontratistas,09/15/2025,5,4.00,si
Cumple oportunamente con los aportes de seguridad social,HIDROCONSULTING S.A.S SUBCONTRATISTA,CONSORCIO YDN BOYACA,Mano de obra o subcontratistas,09/15/2025,5,4.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,HIDROCONSULTING S.A.S SUBCONTRATISTA,CONSORCIO YDN BOYACA,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",HIDROCONSULTING S.A.S SUBCONTRATISTA,CONSORCIO YDN BOYACA,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con el uso de los elementos de protección personal,HIDROCONSULTING S.A.S SUBCONTRATISTA,CONSORCIO YDN BOYACA,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,HIDROCONSULTING S.A.S SUBCONTRATISTA,CONSORCIO YDN BOYACA,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con los reportes de accidentes presentados,HIDROCONSULTING S.A.S SUBCONTRATISTA,CONSORCIO YDN BOYACA,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,HIDROCONSULTING S.A.S SUBCONTRATISTA,CONSORCIO YDN BOYACA,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con las especificaciones técnicas,GUNMANKU LIMITADA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,GUNMANKU LIMITADA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,10.00,si
Servicio postventa,GUNMANKU LIMITADA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,GUNMANKU LIMITADA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,DOTACIONES Y MADERAS SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,DOTACIONES Y MADERAS SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,25.00,si
Servicio postventa,DOTACIONES Y MADERAS SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,DOTACIONES Y MADERAS SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Cumple con el servicio dentro del programa establecido,IHT SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,IHT SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,IHT SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,IHT SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con el servicio dentro del programa establecido,ESTUDIOS Y DISEÑOS INGENIERIA SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,ESTUDIOS Y DISEÑOS INGENIERIA SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,ESTUDIOS Y DISEÑOS INGENIERIA SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,ESTUDIOS Y DISEÑOS INGENIERIA SAS,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,COLEMPLAST LTDA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,COLEMPLAST LTDA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,25.00,si
Servicio postventa,COLEMPLAST LTDA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,COLEMPLAST LTDA,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Cumple con el servicio dentro del programa establecido,TRANSPORTES ESPECIALES GUTIERREZ S.A.S.,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,30,25.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,TRANSPORTES ESPECIALES GUTIERREZ S.A.S.,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,20.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,TRANSPORTES ESPECIALES GUTIERREZ S.A.S.,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,20.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,TRANSPORTES ESPECIALES GUTIERREZ S.A.S.,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas de los materiales,RECICLADOS INDUSTRIALES DE COLOMBIA S.A.S,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,30,30.00,si
Disponibilidad del material,RECICLADOS INDUSTRIALES DE COLOMBIA S.A.S,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,20,20.00,si
Entregas oportunas,RECICLADOS INDUSTRIALES DE COLOMBIA S.A.S,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,20,20.00,si
Vigencia de licencias que apliquen,RECICLADOS INDUSTRIALES DE COLOMBIA S.A.S,CONSORCIO YDN BOYACA,Agregados y canteras,09/15/2025,30,30.00,si
Cumple con las especificaciones técnicas,C&T ARCILLAS Y PREFABRICADOS EN CONCRETO SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,C&T ARCILLAS Y PREFABRICADOS EN CONCRETO SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,25,25.00,si
Servicio postventa,C&T ARCILLAS Y PREFABRICADOS EN CONCRETO SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,C&T ARCILLAS Y PREFABRICADOS EN CONCRETO SAS,CONSORCIO YDN BOYACA,Insumos,09/15/2025,20,15.00,si
Cumple con el servicio dentro del programa establecido,MAQUINAS AMARILLAS S.A.S.,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,30,23.33,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,MAQUINAS AMARILLAS S.A.S.,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,21.67,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,MAQUINAS AMARILLAS S.A.S.,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,MAQUINAS AMARILLAS S.A.S.,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con el servicio dentro del programa establecido,HABITAT INVESTIGACION RESPONSABILIDAD Y AMBIENTE HIRAM S A S,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,HABITAT INVESTIGACION RESPONSABILIDAD Y AMBIENTE HIRAM S A S,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,HABITAT INVESTIGACION RESPONSABILIDAD Y AMBIENTE HIRAM S A S,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,HABITAT INVESTIGACION RESPONSABILIDAD Y AMBIENTE HIRAM S A S,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con el servicio dentro del programa establecido,GRUAS CRANES S A S,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,GRUAS CRANES S A S,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,GRUAS CRANES S A S,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,25,25.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,GRUAS CRANES S A S,CONSORCIO YDN BOYACA,Servicios profesionales,09/15/2025,20,20.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,"GERENCIA, INGENIERIA Y CONSTRUCCION DE OBRAS CIVILES GEICOC S.A.S.",CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,20.00,si
Continuidad y rendimiento en la prestación del servicio,"GERENCIA, INGENIERIA Y CONSTRUCCION DE OBRAS CIVILES GEICOC S.A.S.",CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,20.00,si
Suministra el personal competente para el servicio que presta,"GERENCIA, INGENIERIA Y CONSTRUCCION DE OBRAS CIVILES GEICOC S.A.S.",CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,20,20.00,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)","GERENCIA, INGENIERIA Y CONSTRUCCION DE OBRAS CIVILES GEICOC S.A.S.",CONSORCIO YDN BOYACA,Maquinaria y equipo,09/15/2025,5,4.00,si
